pl_name,hostname,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_orbeccen,pl_insol,pl_eqt,pl_dens,pl_orbincl,st_teff,st_rad,st_mass,st_met,st_logg,st_age,st_dens,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
WASP-163 b,WASP-163,1,1,0,0,Transit,2018,1.6096884,0.0266,13.473218,1.202,594.3421,1.87,,1200.0,1638.0,1.42,85.42,5500.0,1.015,0.97,-0.34,4.411,,1.3,261.386,12.663,10.147,12.2511
Kepler-4 b,Kepler-4,1,1,0,0,Transit,2009,3.21346,0.0456,4.002,0.357,24.472,0.077,0.0,1245.431,1650.0,1.91,89.76,5857.0,1.487,1.223,0.17,4.17,4.5,0.46728,487.916,12.285,10.805,12.1577
TOI-913 b,TOI-913,1,1,0,0,Transit,2023,11.098644,,2.4528,0.21882454,6.59,0.0207,,35.2422,712.01,2.45,89.1,4969.0,0.7325,0.82,-0.133,4.622,,1.775759,65.1769,10.452,8.273,10.1919
K2-245 b,K2-245,1,1,0,0,Transit,2018,11.89307,0.0959,4.34,0.38718887,17.4,0.0546,,83.0,923.0,1.17,,5793.0,1.25,0.83,-0.45,4.16,,1.018697,456.064,12.755,11.158,12.5639
Kepler-1979 b,Kepler-1979,1,1,0,0,Transit,2023,18.5084526,0.1383,29.33,2.61665184,,,0.0,51.32,683.0,,77.63,5942.0,0.938,1.028,-0.06,4.506,0.4,0.0112,1076.27,15.484,13.611,15.2323
HIP 90988 b,HIP 90988,1,1,0,0,Radial Velocity,2021,455.73816,1.36,13.4,1.19,668.07531151,2.102,0.081,4.1955,400.77,1.53,,4883.0,3.94,1.613,0.17,3.32,4.55,,94.0349,7.75,5.383,7.46648
MOA-2022-BLG-033L b,MOA-2022-BLG-033L,1,1,0,0,Microlensing,2025,,2.15,3.52,0.314,12.15,0.03822818,,,,1.53,,,,0.51,,,,,1840.0,,,
K2-27 b,K2-27,3,1,0,0,Transit,2016,6.771347,0.06702,4.74,0.4228752,30.2,0.09501983,0.251,116.0,836.0,1.71,88.87126,5246.0,0.876,0.88,0.12,4.48,10.3,2.04,249.645,12.689,10.704,12.4528
Kepler-737 b,Kepler-737,1,1,0,0,Transit,2016,28.59915399,0.1422,1.96,0.17485949,4.5,0.0142,0.0,2.297,298.0,3.28,89.99,3813.0,0.48,0.51,-0.24,4.77,3.89,5.238957,205.118,15.971,12.097,15.1457
HD 95338 b,HD 95338,1,1,0,0,Radial Velocity,2020,55.082694,0.262,4.27174254,0.3811,42.9,0.135,0.197,7.42,443.0,3.98,89.654,5097.0,0.868,0.848,0.08,4.44,9.5,1.686537,36.9941,8.62,6.591,8.38213
TOI-5799 b,TOI-5799,1,2,0,0,Transit,2024,4.164507,0.0348,1.733,0.15460817,3.65,0.0115,,11.91,505.0,3.85,89.15,3452.0,0.321,0.325,0.01,4.936,9.6,13.8,27.8123,13.29,8.952,12.3212
Kepler-102 e,Kepler-102,1,5,0,0,Transit,2013,16.1456994,0.1162,2.17,0.19359477,4.7,0.01478785,0.089,20.3,590.0,2.5,89.488,4909.0,0.724,0.803,0.11,4.6,1.1,2.02,107.796,12.072,9.351,11.4784
K2-243 c,K2-243,1,2,0,0,Transit,2018,24.94598,0.1817,2.01,0.17932019,4.7,0.0148,,80.9171,801.0,3.18,,6570.0,1.39,1.29,-0.03,4.26,,0.352489,266.864,10.971,9.591,10.7424
Kepler-1315 b,Kepler-1315,1,2,0,0,Transit,2016,0.84338011,0.01617,1.38,0.12311535,2.48,0.0078,0.0,897.9,1541.0,5.19,78.23,4861.0,0.75,0.8,0.07,4.6,3.47,2.07,480.869,15.133,12.684,14.9517
K2-219 b,K2-219,1,3,0,0,Transit,2018,3.901287,,1.34762583,0.12022712,2.38,0.0075,,,,5.34,86.79476,5753.0,1.189232,1.021545,0.13,4.23,,0.725464,325.4,12.09,10.424,11.911
WASP-42 b,WASP-42,1,1,0,0,Transit,2012,4.9816819,0.0561,12.576498,1.122,167.49641,0.527,0.062,137.118,1021.0,0.464,88.0,5315.0,0.892,0.951,0.29,4.515,4.4,1.885,177.291,12.169,10.033,11.9686
TOI-1798.02,TOI-1798,1,2,0,0,Transit,2024,0.437811822,0.010789,1.464,0.13060956,5.6,0.01761957,0.0,3345.44,1935.83,11.17,,5165.0,0.78,0.87,0.073,4.572,2.6,2.4218,113.181,11.361,9.237001,11.067
TOI-712 d,TOI-712,1,3,0,0,Transit,2022,84.8396,0.3405,2.474,0.22071588,6.68,0.021,0.073,1.6,313.6,2.42,89.817,4622.0,0.674,0.732,-0.02,4.645,0.83,3.36,58.6212,10.838,8.313,10.5785
KMT-2022-BLG-1818L c,KMT-2022-BLG-1818L,1,2,0,0,Microlensing,2026,,12.6,13.2,1.18,114.41822652,0.36,,,,0.273,,,,0.79,,,,,5300.0,,,
K2-215 b,K2-215,1,1,0,0,Transit,2018,8.269648,,2.12381238,0.18947385,5.16,0.0162,,,,2.96,88.98419,5704.0,0.974398,0.999987,0.11,4.41,,1.340774,403.964,12.99,11.298,12.8302
Kepler-1126 c,Kepler-1126,1,2,0,0,Transit,2023,199.66876,0.6193,1.45,0.12936056,2.7,0.00849,0.0,2.06,305.0,4.87,89.98,5678.0,0.921,0.794,-0.4,4.409,12.3,2.4075,635.736,14.221,12.534,14.0207
K2-12 b,K2-12,1,1,0,0,Transit,2015,8.28246,0.0792,2.44,0.21768259,5.2,0.01636103,0.5,185.0,1026.0,1.6,87.6,5672.0,1.117,0.965,0.0,4.3,8.9,0.846254,326.381,12.38,10.605,12.0884
Kepler-1601 b,Kepler-1601,1,1,0,0,Transit,2016,2.20921951,0.03281,0.82,0.0731555,0.477,0.0015,0.0,999.752,1507.0,4.75,89.11,5869.0,1.07,1.04,0.05,4.4,4.27,0.84,644.456,13.842,12.216,13.6782
Kepler-514 b,Kepler-514,2,1,0,0,Transit,2016,5.65179605,0.06559,1.72,0.15344812,3.61,0.0113,0.0,506.412,1248.0,3.9,81.85,6106.0,1.44,1.28,0.36,4.23,2.69,0.5,455.336,12.273,10.875,12.1325
HD 127506 b,HD 127506,1,1,0,0,Radial Velocity,2022,65.78395,0.287,5.67,0.506,27.333243,0.086,0.24,2.6404,354.8,0.824,,4595.32,0.735766,0.73,-0.08,4.56791,,2.583859,22.5279,8.7,6.135,8.33201
TOI-4156 b,TOI-4156,1,2,0,0,Transit,2026,4.46189034133,,2.53823825,0.22644684,6.98,0.022,,459.495,1289.0,2.35,87.09296,5971.64,1.03963,1.1,,4.4276,,1.925038,213.719,11.504,9.817,11.1255
TOI-2207 b,TOI-2207,1,1,0,0,Transit,2022,8.001968,0.0854,11.1529358,0.995,203.41018048,0.64,0.174,406.0,1259.0,0.8,88.84,6101.0,1.564,1.296,0.181,4.161,3.3,0.476,373.345,11.316,10.133,11.3545
TOI-2382 b,TOI-2382,1,1,0,0,Transit,2025,4.6612061,0.059,12.25141591,1.093,235.19302118,0.74,0.18,689.0,1426.0,0.68,84.11,6033.0,1.417,1.26,0.249,4.235,3.1,0.624,434.92,11.814,10.578,11.8534
KELT-14 b,KELT-14,1,1,0,0,Transit,2016,1.7100566,0.03005,19.537287,1.743,408.09372,1.284,0.0,826.113,1970.0,0.322,78.3,5720.0,1.52,1.239,0.32,4.166,5.11,0.495,250.121,11.001,9.424,10.8384
Kepler-599 b,Kepler-599,1,1,0,0,Transit,2016,15.65562652,0.1128,2.84,0.25336783,8.45,0.0266,0.0,24.467,623.0,2.03,89.42,5127.0,0.79,0.83,-0.02,4.57,5.01,2.0611,558.517,15.067,12.972,14.9483
HD 206610 b,HD 206610,1,1,0,0,Radial Velocity,2009,673.2,1.74,13.4,1.19,647.10188,2.036,0.1,6.2426,437.88,1.48,,4842.0,6.12,1.55,0.14,3.22,3.0,,147.192,8.34,5.952,8.06506
TOI-1386 b,TOI-1386,1,2,0,0,Transit,2024,25.8401,0.173,6.2163865,0.55458981,45.8,0.14410292,0.0,34.68,615.03,1.04,89.69,5735.0,1.0235,1.0363,0.149,4.431,3.2,1.3498,146.858,10.61,9.086,10.5069
Kepler-1139 b,Kepler-1139,1,1,0,0,Transit,2016,0.813166719,0.01664,1.19,0.10616469,1.81,0.0057,0.0,1717.276,1693.0,5.9,89.23,5550.0,0.91,0.94,0.05,4.5,4.47,1.65,495.156,14.229,12.339,14.1349
Kepler-1181 b,Kepler-1181,1,2,0,0,Transit,2016,4.89337519,0.0621,1.57,0.14006602,3.09,0.00972,0.0,831.143,1374.0,4.39,88.82,6176.0,1.3,1.17,0.03,4.27,3.24,1.15805,938.417,13.549,12.363,13.4553
Kepler-1877 b,Kepler-1877,1,1,0,0,Transit,2021,2.377569914,0.03472,0.624086,0.05567732,0.179,0.000564,0.0,691.1,1278.0,4.05,88.09,5615.0,0.936,1.022,0.24,4.505,4.9,1.51434,285.312,12.29,10.642,12.2289
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,1,1,0,0,Microlensing,2022,,2.8,9.6,0.856,66.74396547,0.21,,,,0.415,,,,0.56,,,,,6600.0,,,
55 Cnc e,55 Cnc,2,7,0,0,Radial Velocity,2004,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,0.05,2657.8322,1958.0,6.66,83.59,5172.0,0.943,0.905,0.35,4.43,5.5,1.521203,12.5855,5.95084,4.015,5.72973
WASP-25 b,WASP-25,1,1,0,0,Transit,2010,3.7648337,0.0473,13.80946422,1.232,179.25522155,0.564,0.0,341.0,1217.0,0.399185,88.19,5697.0,0.884,0.962,-0.2,4.529,1.9,1.961068,211.416,11.875,10.174,11.6885
HD 105779 b,HD 105779,1,1,0,0,Radial Velocity,2022,2412.0,3.38,14.1,1.26,203.41018048,0.64,0.0,0.0683,147.29,0.399,,5792.0,0.94,0.89,-0.25,4.36,7.54,1.718437,55.2411,8.65,7.111,8.49018
TOI-2411 b,TOI-2411,1,1,0,0,Transit,2022,0.7826942,0.0144,1.68,0.14987982,3.46,0.0109,,1051.1379,1355.0,4.01,,4099.0,0.68,0.65,,4.59,,2.342032,59.5362,11.272,8.532,11.2198
omi CrB b,omi CrB,1,1,0,0,Radial Velocity,2012,187.01,0.699,13.7,1.23,355.96781584,1.12,0.105,135.8368,947.65,0.761,,4769.0,11.87,1.3,-0.27,2.36,7.827,,84.7883,5.5052,2.934,5.22055
Kepler-246 b,Kepler-246,1,2,0,0,Transit,2014,4.60182,0.052,2.34,0.209,6.08,0.0191,0.0,141.613,896.0,2.61,87.56,5206.0,0.831,0.853,0.2,4.557,1.26,1.85,626.078,15.197,13.038,15.0422
HIP 94235 b,HIP 94235,2,1,0,0,Transit,2022,7.713057,0.0787,3.0,0.26764253,379.0,1.19246736,0.32,219.2841,1060.0,,87.14,5991.0,1.08,1.094,0.0,4.46,0.118,1.198902,58.5146,8.31,6.881,8.16034
Kepler-1508 b,Kepler-1508,1,1,0,0,Transit,2016,20.7056504,0.1629,1.33,0.11865465,2.33,0.00733,0.0,116.145,967.0,5.44,82.32,6158.0,1.22,1.14,0.01,4.32,2.69,0.23816,1260.28,14.561,12.603,14.3466
Kepler-134 b,Kepler-134,1,2,0,0,Transit,2014,5.317429,0.06,2.0,0.178,4.66,0.0147,0.0,301.367,1105.0,3.2,85.86,5983.0,1.176,0.956,-0.2067,4.31,3.55,1.05,334.797,12.318,10.951,12.2219
HD 20794 e,HD 20794,1,4,0,0,Radial Velocity,2017,147.02,0.509,2.03,0.181,4.77,0.01500802,0.29,2.6513,352.04,3.13,,5401.0,0.93,0.813,-0.4,4.39,5.76,1.703888,6.00278,4.26,2.636,4.06635
Kepler-437 b,Kepler-437,1,1,0,0,Transit,2015,66.65062,0.288,2.14,0.19,5.22,0.0164,0.02,2.15,308.0,2.93,89.9,4551.0,0.68,0.707,0.0,4.629,2.9,3.18,304.0,14.628,11.847,14.3622
Kepler-1199 b,Kepler-1199,1,1,0,0,Transit,2016,15.0447198,0.11309,1.15,0.10259613,1.6,0.00505,0.0,131.7,931.0,5.78,89.94,5889.0,1.17,0.94,-0.27,4.27,7.76,0.44,563.493,13.173,11.581,13.0302
Kepler-1693 b,Kepler-1693,1,2,0,0,Transit,2020,12.0999,0.1011,1.28938413,0.11503115,2.21,0.00695,0.0,100.37,807.0,5.67,89.69,5432.34,0.878295,0.95,0.026,4.52851,0.8,1.976816,760.065,14.857,13.101,14.7438
HD 65216 c,HD 65216,3,2,0,0,Radial Velocity,2013,5370.0,5.75,13.4,1.19,645.1949,2.03,0.17,0.0214,105.87,1.47,,5612.0,0.88,0.874,-0.1685,4.44,4.0,2.022635,35.1205,7.97,6.329,7.7943
Kepler-137 c,Kepler-137,1,2,0,0,Transit,2014,18.735753,0.13,1.88,0.168,4.19,0.0132,0.0,29.775,568.0,3.47,88.55,5187.0,0.802,0.85,0.05,4.553,4.27,1.38,302.979,13.063,11.165,12.9414
Kepler-373 c,Kepler-373,1,2,0,0,Transit,2014,16.725948,0.126,1.24,0.111,2.07,0.00651,0.0,103.756,729.0,5.97,89.32,5787.0,0.845,0.981,0.14,4.562,10.96,0.43,1090.45,14.596,12.859,14.4856
TOI-4405 b,TOI-4405,1,1,0,0,Transit,2026,5.92143995316,,2.55505441,0.22794708,7.06,0.0222,,48.1559,671.87,2.33,88.69912,4467.38,0.687025,0.68,,4.6386,,4.172086,155.501,13.476,10.552,13.1396
Kepler-103 c,Kepler-103,1,2,0,0,Transit,2014,179.60978,0.6679,5.4539,0.48656521,58.47,0.18396719,0.103,5.97,434.0,1.98,89.704,6047.0,1.492,1.212,0.15,4.17,6.03,0.35,494.832,11.883,10.873,12.2466
Kepler-1892 b,Kepler-1892,1,1,0,0,Transit,2021,6.331230164,0.0633,1.83707938,0.16389353,4.03,0.0127,0.0,108.04,822.0,3.57,89.7,5383.0,0.759,0.851,-0.22,4.603,0.5,2.84913,851.595,15.592,13.563,15.4008
OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L,1,1,0,0,Microlensing,2024,,1.14,13.5,1.21,514.88201934,1.62,,,,1.15,,,,0.32,,,,,6630.0,,,
HD 21693 c,HD 21693,1,2,0,0,Radial Velocity,2019,53.7357,0.2586,4.34,0.387,17.37,0.0547,0.07,9.2712,492.36,1.17,,5430.0,0.914378,0.8,0.0,4.37,,1.703113,33.255,7.95,6.193,7.75701
Kepler-1693 c,Kepler-1693,1,2,0,0,Transit,2021,5.363709927,0.0588,0.97698289,0.08716073,0.894,0.00281,0.0,296.73,1059.0,5.27,89.97,5553.0,1.098,0.941,0.16,4.33,0.8,1.83604,760.065,14.857,13.101,14.7438
Kepler-1387 b,Kepler-1387,1,1,0,0,Transit,2016,2.279526656,0.031,0.93,0.08296904,0.749,0.00236,0.0,300.312,1123.0,5.12,89.83,5046.0,0.77,0.82,0.02,4.58,4.37,4.67079,455.358,14.727,12.514,14.5804
Kepler-1263 b,Kepler-1263,1,1,0,0,Transit,2016,4.55139967,0.0499,1.14,0.10170399,1.55,0.00489,0.0,144.813,907.0,5.75,88.98,5213.0,0.8,0.84,-0.03,4.56,4.9,2.45318,664.83,15.173,13.08,15.0007
TOI-4562 b,TOI-4562,1,2,0,0,Transit,2023,225.1064,0.768,12.53,1.118,732.0,2.3,0.76,3.2011,318.0,2.06,89.15,6096.0,1.152,1.192,0.08,4.39,0.7,0.782445,339.605,12.14,10.619,11.9551
Kepler-1098 b,Kepler-1098,1,1,0,0,Transit,2016,2.543072855,0.0358,1.3,0.11597823,2.24,0.00705,0.0,995.67,1319.0,5.6,88.18,5794.0,0.99,0.99,-0.02,4.45,3.98,0.90721,1049.19,14.886,13.07,14.7332
TOI-1279 b,TOI-1279,1,1,0,0,Transit,2024,9.61419,0.085,2.66146528,0.23744044,10.6,0.03335133,0.0,74.7359,759.0,3.05,,5457.0,0.8426,0.8784,-0.079,4.529,4.2,2.0546,107.055,10.714,8.887,10.4785
HATS-30 b,HATS-30,2,1,0,0,Transit,2016,3.1743516,0.04354,13.170575,1.175,224.38798,0.706,0.096,718.9097,1414.0,0.543,86.84,5943.0,1.061,1.093,0.06,4.425,2.3,1.29,342.14,12.283,10.793,12.0815
Kepler-1161 b,Kepler-1161,1,1,0,0,Transit,2016,10.71252541,0.0784,2.13,0.19002587,5.18,0.0163,0.0,26.229,485.0,2.95,88.16,4253.0,0.57,0.59,-0.35,4.7,3.39,3.57023,547.726,16.163,13.141,15.8004
WASP-105 b,WASP-105,1,1,0,0,Transit,2017,7.87288,0.075,10.76064,0.96,572.094,1.8,0.0,166.5368,900.0,2.65,89.7,5070.0,0.9,0.89,0.28,4.2,,1.73,169.272,12.049,9.935,11.8445
HD 66141 b,HD 66141,1,1,0,0,Radial Velocity,2012,480.5,1.2,12.8,1.14,1906.9,6.0,0.07,120.6806,880.31,5.0,,4323.0,21.4,1.1,-0.323,1.78,6.84,,68.1509,4.37821,1.447,3.97926
Kepler-1593 b,Kepler-1593,1,1,0,0,Transit,2016,174.509835,0.55494,3.17,0.28280846,10.2,0.032,0.0,0.889,260.0,1.76,89.847,4995.0,0.77,0.81,0.02,4.59,3.63,2.22,638.249,16.19,13.452,15.8836
Kepler-980 b,Kepler-980,1,1,0,0,Transit,2016,11.55102504,0.09993,2.67,0.23820145,7.61,0.0239,0.0,170.137,845.0,2.2,88.79,5935.0,1.06,1.05,0.01,4.41,3.55,0.51,961.468,14.221,12.665,14.1122
TOI-521 b,TOI-521,1,1,0,0,Transit,2025,1.54285047,0.0195,1.98,0.17664407,5.3,0.01667566,0.0,66.0,794.0,3.8,88.6,3544.0,0.421,0.42,-0.12,4.97,0.8,8.176993,60.9425,14.691,10.089,13.5861
HD 99706 c,HD 99706,1,2,0,0,Radial Velocity,2016,1278.0,,12.8,1.14,1808.4527,5.69,0.411,,,4.74,,4891.0,5.4,1.72,0.14,3.2,2.1,,146.6,7.65,5.335,7.37747
TOI-620 b,TOI-620,1,1,0,0,Transit,2022,5.0988179,0.04825,3.76,0.33544531,13.6,0.0428,0.22,20.8,603.6,1.41,87.47,3708.0,0.55,0.577,0.35,4.718,7.2,4.89,33.0231,12.262,7.954,11.3104
HD 20794 f,HD 20794,1,4,0,0,Radial Velocity,2025,647.6,1.3541,2.28,0.203,5.82,0.01831177,0.45,0.3746,214.52,2.7,,5368.0,0.93,0.79,-0.42,4.39,5.76,1.703888,6.00278,4.26,2.636,4.06635
Kepler-1570 b,Kepler-1570,1,1,0,0,Transit,2016,26.548955,0.16699,1.07,0.09545901,1.24,0.0039,0.0,76.457,836.0,5.56,89.52,5550.0,0.89,0.92,-0.04,4.5,4.17,0.17,918.995,14.242,11.997,13.9702
Kepler-252 c,Kepler-252,1,2,0,0,Transit,2014,10.848463,0.08,2.15,0.192,5.27,0.0166,0.0,20.507,499.0,2.91,89.57,4208.0,0.549,0.61,-0.13,4.721,13.9,3.83419,379.424,15.406,12.466,15.0293
Kepler-1016 c,Kepler-1016,1,2,0,0,Transit,2016,105.6551369,0.43519,3.68,0.32830761,13.1,0.0413,0.0,7.071,407.0,1.44,89.74,5821.0,1.0,0.99,-0.03,4.44,3.89,0.72,1402.82,15.531,13.728,15.3193
TOI-3785 b,TOI-3785,1,1,0,0,Transit,2023,4.6747373,0.043,5.14,0.45856088,14.95,0.04703796,0.11,19.1,582.0,0.61,88.1,3576.0,0.5,0.52,0.099,4.747,8.0,6.805232,79.7634,14.595,10.165,13.6559
BD-11 4672 c,BD-11 4672,1,2,0,0,Radial Velocity,2020,74.2,0.3,4.04,0.36,15.37,0.04835919,0.4,1.7444,320.21,1.28,,4550.0,0.639,0.651,-0.35,4.642,7.4,3.53,27.1665,10.03,6.867,9.48511
HD 110014 b,HD 110014,1,1,0,0,Radial Velocity,2009,835.477,2.14,12.4,1.11,3524.59,11.09,0.462,43.9799,669.84,10.2,,4445.0,20.9,2.17,0.19,2.1,0.95,,100.758,4.64597,2.011,4.31048
Kepler-236 b,Kepler-236,1,2,0,0,Transit,2014,8.295611,0.065,1.57,0.14,3.09,0.00972,0.0,15.632,469.0,4.39,87.95,3750.0,0.51,0.596005,-0.05,4.753,0.91,3.705714,288.763,16.014,12.312,15.3743
Kepler-1656 c,Kepler-1656,1,2,0,0,Radial Velocity,2022,1919.0,3.053,14.0,1.25,126.4,0.4,0.527,0.1126,161.19,0.253,,5569.0,1.1,1.03,0.19,4.40025,6.31,1.05,185.875,11.64,9.64,11.0622
Kepler-1641 c,Kepler-1641,1,2,0,0,Transit,2016,32.657212,0.2065,2.95,0.26318137,9.01,0.0283,0.0,42.145,767.0,1.93,89.99,6152.0,1.19,1.12,-0.02,4.34,3.02,1.39791,860.37,14.49,12.735,14.2231
HD 89744 b,HD 89744,2,1,0,0,Radial Velocity,1999,256.78,0.917,12.6,1.12,2653.8805,8.35,0.677,7.4311,462.62,7.29,,6291.0,2.13257,1.86,0.2238,4.07,1.88,0.175889,38.6364,5.73469,4.454,5.60551
K2-161 b,K2-161,1,1,0,0,Transit,2018,9.283188,,6.11721229,0.54574113,31.1,0.0978,,,,0.747,87.25087,4972.0,2.568173,0.986876,-0.03,3.63,,,916.319,12.718,10.261,12.3574
KOINTREAU-3 b,ISO-Oph 96,1,1,0,0,Imaging,2026,,342.0,13.1,1.17,1080.6165838,3.4,,0.0,8.74,2.64,,3920.0,0.730795,0.41,-0.05,4.4,0.002,1.481023,140.563,,9.837,16.6016
HD 169830 c,HD 169830,1,2,0,0,Radial Velocity,2003,1818.82339,3.075,12.6,1.13,2437.42605328,7.669,0.246,0.4856,241.03,6.7,24.469,6300.0,1.935709,1.17,0.21,4.008828,2.2,0.214529,37.6048,5.9,4.688,5.77641
Kepler-1453 b,Kepler-1453,1,1,0,0,Transit,2016,47.1611696,0.262,2.67,0.23820145,7.61,0.0239,0.0,11.889,503.0,2.2,89.98,5665.0,0.94,0.97,0.01,4.48,4.27,6.42254,1196.04,15.695,13.999,15.5278
Kepler-1929 b,Kepler-1929,1,1,0,0,Transit,2021,59.36249924,0.30883,3.07250761,0.27411124,9.65,0.0304,0.0,37.2,566.0,1.83,90.0,5786.0,1.471,1.006,-0.02,4.106,6.92,0.19141,508.201,11.788,10.453,12.072
HD 118203 c,HD 118203,1,2,0,0,Radial Velocity,2024,5103.0,6.28,12.4,1.1,3747.19691853,11.79,0.26,0.1122,146.0,10.8,93.7,5742.0,2.04,1.27,0.287,3.92,4.73,0.196,92.2589,8.05,6.543,7.89255
Kepler-88 d,KOI-142,1,3,0,0,Radial Velocity,2020,1403.0,2.466329866,13.1,1.17,965.14699656,3.0504646,0.41,0.1124,158.95,2.36,89.0,5466.0,0.897,0.99,0.27,4.528,1.6,1.34,376.863,13.209,11.454,13.1048
OGLE-2018-BLG-0962L b,OGLE-2018-BLG-0962L,1,1,0,0,Microlensing,2021,,3.59,13.6,1.22,425.89006538,1.34,,,,0.93,,,,0.54,,,,,6500.0,,,
TOI-3877 b,TOI-3877,1,1,0,0,Transit,2025,4.123596,0.0529,11.67975789,1.042,99.7981198,0.314,0.22,729.0,1445.0,0.342,83.97,5731.0,1.445,1.16,0.269,4.181,5.9,0.538,493.77,12.215,10.916,12.3643
Kepler-597 b,Kepler-597,1,1,0,0,Transit,2016,13.02365861,0.10916,2.37,0.21143724,6.21,0.0195,0.0,76.375,743.0,2.56,89.93,5683.0,0.95,0.97,-0.01,4.47,4.27,1.24,663.418,14.12,12.54,14.0185
Kepler-120 c,Kepler-120,1,2,0,0,Transit,2014,12.794585,0.088,1.53,0.136,2.96,0.0093,0.0,16.625,455.0,4.54,89.64,4096.0,0.534,0.654,-0.12,4.732,3.63,2.77559,388.63,14.995,12.307,14.7188
Kepler-317 c,Kepler-317,1,2,0,0,Transit,2014,8.77501,0.083,1.72,0.153,3.61,0.0113,0.0,81.761,837.0,3.9,88.45,5497.0,0.941,0.865,0.13,4.493,3.72,1.48079,940.584,15.665,13.668,15.4571
KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,1,1,0,0,Microlensing,2020,,,14.1,1.26,200.0,0.64,,,,0.392,,,,0.31,,,,,7040.0,,,
Kepler-1330 b,Kepler-1330,1,1,0,0,Transit,2016,10.10769068,0.0889,1.65,0.14720314,3.36,0.0106,0.0,322.399,879.0,4.11,89.57,5608.0,0.94,0.97,0.08,4.48,4.9,1.54105,1720.48,15.076,13.302,14.9451
Kepler-497 b,Kepler-497,1,1,0,0,Transit,2016,3.573203671,0.0457,6.04,0.53885271,30.4,0.0957,0.0,1129.272,1210.0,0.758,89.69,5834.0,1.11,1.09,0.24,4.39,3.55,1.43576,1291.98,14.95,13.21,15.0987
TOI-1439 b,TOI-1439,1,1,0,0,Transit,2024,27.644,0.192,4.2427861,0.37851667,38.5,0.12113455,0.157,68.4355,748.4,2.76,,5841.0,1.6184,1.2313,0.226,4.106,4.6,0.4045,230.306,10.55,9.053001,10.4168
V0391 Peg b,V0391 Peg,1,1,0,0,Pulsation Timing Variations,2007,1170.0,1.7,13.1,1.17,1017.056,3.2,0.0,9.375,519.69,2.49,,29300.0,0.23,0.5,,5.4,10.0,80.391397,1195.98,14.769,15.376,14.5897
TOI-2449 b,TOI-2449,1,1,0,0,Transit,2025,106.14468,0.45,11.24,1.002,222.0,0.7,0.098,362.642,400.0,0.859,89.55,6021.0,1.065,1.079,-0.03,4.4,2.5,1.258,156.786,10.416,9.073,10.2924
Kepler-501 c,Kepler-501,1,2,0,0,Transit,2021,3.622760057,0.0467,1.68119739,0.14998664,3.47,0.0109,0.0,683.84,1304.0,4.01,89.96,5794.0,1.216,1.032,0.14,4.282,0.3,1.47144,1125.24,14.886,13.34,14.7303
Kepler-728 b,Kepler-728,1,1,0,0,Transit,2016,5.743477265,0.0625,3.34,0.29797484,11.1,0.035,0.0,484.51,982.0,1.64,90.0,5660.0,0.93,0.95,-0.03,4.49,4.07,1.31116,1765.23,15.585,13.937,15.5249
Kepler-204 c,Kepler-204,1,2,0,0,Transit,2014,25.660593,0.173,1.79,0.16,3.86,0.0121,0.0,36.886,683.0,3.7,87.88,5812.0,1.238,1.038,0.07,4.269,1.41,1.11,686.723,13.977,12.481,13.8745
TOI-1782.01,TOI-1782,1,2,0,0,Transit,2024,4.987641028,0.05024,2.368,0.21125917,6.2,0.0195,,56.25,697.84,2.57,87.93861,4336.0,0.669,0.68,,4.62012,,1.915562,95.2649,12.329,9.552,12.0399
Kepler-553 b,Kepler-553,1,2,0,0,Transit,2016,4.030467,0.04766,4.74139884,0.423,116.00736855,0.365,0.0,235.0,1089.0,,88.94,5191.0,0.902,0.889,0.152,4.48,8.8,1.727,728.525,15.034,13.064,14.9567
Kepler-282 b,Kepler-282,1,4,0,0,Transit,2014,9.220524,0.082,1.01,0.09,1.01,0.00317,0.0,195.935,817.0,5.39,89.85,5602.0,0.904,0.86,-0.2,4.459,12.88,0.64,1337.61,15.444,13.65,15.1779
Kepler-1468 b,Kepler-1468,1,3,0,0,Transit,2016,8.23984869,0.0817,1.73,0.15434026,3.64,0.0115,0.0,481.352,1093.0,3.86,89.94,5893.0,1.05,1.04,0.03,4.42,3.55,0.39233,1899.24,15.111,13.458,14.9515
Kepler-42 b,Kepler-42,1,3,0,0,Transit,2011,1.2137672,0.0116,0.78,0.07,0.705944,0.00222115,0.04,22.388,519.0,0.15,85.57,3068.0,0.17,0.13,-0.33,5.11,4.5,26.8,40.0595,16.7,11.465,14.9931
Kepler-1322 b,Kepler-1322,1,2,0,0,Transit,2016,0.962867382,0.0183,1.61,0.14363458,3.22,0.0101,0.0,2651.424,1666.0,4.24,76.66,5488.0,0.87,0.9,-0.07,4.52,4.47,1.74298,1350.32,15.876,14.068,15.7753
